timestamp,location-long,location-lat,bas:compensated-latitute,tag-local-identifier
11/10/2014 03:40:00,-58.29,67.41,66.91,V1282_003
11/10/2014 15:28:00,-55.32,71.44,69.64,V1282_003
12/10/2014 03:21:00,-53.48,67.79,69.43,V1282_003
12/10/2014 15:30:00,-55.88,61.82,64.21,V1282_003
13/10/2014 03:34:00,-57.04,63.62,61.86,V1282_003
13/10/2014 15:27:00,-55.32,66.27,64.88,V1282_003
14/10/2014 03:28:00,-55.47,65.73,65.73,V1282_003
14/10/2014 15:24:00,-54.63,66.48,66.07,V1282_003
15/10/2014 03:33:00,-56.66,68.68,66.94,V1282_003
15/10/2014 15:24:00,-54.56,70.55,69.45,V1282_003
16/10/2014 03:25:00,-54.96,70.37,70.11,V1282_003
16/10/2014 15:32:00,-56.61,67.95,68.84,V1282_003
17/10/2014 03:32:00,-56.51,67.2,67.2,V1282_003
17/10/2014 15:34:00,-57.29,65.59,65.94,V1282_003
18/10/2014 03:32:00,-56.69,64.06,64.44,V1282_003
18/10/2014 15:29:00,-55.96,64.59,64.23,V1282_003
19/10/2014 03:32:00,-56.74,65.07,64.38,V1282_003
19/10/2014 15:30:00,-56.26,65.19,64.86,V1282_003
20/10/2014 03:34:00,-57.16,65.77,65.14,V1282_003
20/10/2014 15:32:00,-56.8,65.71,65.41,V1282_003
21/10/2014 03:35:00,-57.57,66.09,65.51,V1282_003
21/10/2014 15:31:00,-56.72,66.57,66.3,V1282_003
22/10/2014 03:28:00,-55.99,65.27,65.83,V1282_003
22/10/2014 15:24:00,-55.01,65.92,65.37,V1282_003
23/10/2014 03:27:00,-55.78,66.25,65.73,V1282_003
23/10/2014 15:31:00,-56.79,64.74,65.29,V1282_003
24/10/2014 03:35:00,-57.81,65.38,64.85,V1282_003
24/10/2014 15:35:00,-57.83,64.95,64.95,V1282_003
25/10/2014 03:35:00,-57.72,64.39,64.39,V1282_003
25/10/2014 15:35:00,-57.73,63.98,63.98,V1282_003
26/10/2014 03:38:00,-58.49,64.36,63.83,V1282_003
26/10/2014 15:37:00,-58.38,64.09,64.09,V1282_003
27/10/2014 03:39:00,-58.77,64.08,63.82,V1282_003
27/10/2014 15:35:00,-57.78,64.67,64.19,V1282_003
28/10/2014 03:38:00,-58.42,64.88,64.42,V1282_003
28/10/2014 15:30:00,-56.68,66.04,65.41,V1282_003
29/10/2014 03:26:00,-55.56,64.74,65.39,V1282_003
29/10/2014 15:32:00,-57.07,62.96,63.45,V1282_003
30/10/2014 03:46:00,-60.58,65.72,63.8,V1282_003
30/10/2014 15:38:00,-58.58,66.89,66.35,V1282_003
31/10/2014 03:31:00,-56.84,65.27,66.04,V1282_003
31/10/2014 15:41:00,-59.34,62.78,63.69,V1282_003
01/11/2014 03:45:00,-60.35,63.36,62.68,V1282_003
01/11/2014 15:35:00,-57.85,65.11,64.33,V1282_003
02/11/2014 03:33:00,-57.35,64.42,64.62,V1282_003
02/11/2014 15:29:00,-56.48,64.8,64.61,V1282_003
03/11/2014 03:31:00,-56.98,64.88,64.69,V1282_003
03/11/2014 15:36:00,-58.11,63.72,64.11,V1282_003
04/11/2014 03:34:00,-57.48,62.92,63.33,V1282_003
04/11/2014 15:34:00,-57.6,62.52,62.52,V1282_003
05/11/2014 03:41:00,-59.35,63.64,62.85,V1282_003
05/11/2014 15:35:00,-57.97,64.38,64.02,V1282_003
06/11/2014 03:34:00,-57.59,63.85,64.03,V1282_003
06/11/2014 15:34:00,-57.46,63.67,63.67,V1282_003
07/11/2014 03:35:00,-57.83,63.68,63.5,V1282_003
07/11/2014 15:39:00,-58.83,62.68,62.87,V1282_003
08/11/2014 03:46:00,-60.57,63.7,62.8,V1282_003
08/11/2014 15:35:00,-57.93,65.16,64.54,V1282_003
09/11/2014 03:28:00,-56.17,63.81,64.62,V1282_003
09/11/2014 15:28:00,-56.16,63.58,63.58,V1282_003
10/11/2014 03:49:00,-61.28,66.37,64.39,V1282_003
10/11/2014 15:47:00,-60.89,66.34,66.34,V1282_003
11/11/2014 03:32:00,-57,63.94,65.54,V1282_003
11/11/2014 15:34:00,-57.61,63.32,63.48,V1282_003
12/11/2014 03:34:00,-57.35,62.93,63.09,V1282_003
12/11/2014 15:32:00,-56.83,63.04,62.88,V1282_003
13/11/2014 03:41:00,-59.07,64.21,63.3,V1282_003
13/11/2014 15:45:00,-60.05,63.4,63.56,V1282_003
14/11/2014 03:43:00,-59.66,62.96,63.12,V1282_003
14/11/2014 15:35:00,-57.76,63.89,63.6,V1282_003
15/11/2014 03:37:00,-58.12,63.91,63.77,V1282_003
15/11/2014 15:41:00,-59.1,63.13,63.28,V1282_003
16/11/2014 03:40:00,-58.7,62.71,62.86,V1282_003
16/11/2014 15:34:00,-57.18,63.41,63.12,V1282_003
17/11/2014 03:37:00,-58.03,63.72,63.44,V1282_003
17/11/2014 15:32:00,-56.63,64.27,64.01,V1282_003
18/11/2014 03:38:00,-58.1,64.84,64.35,V1282_003
18/11/2014 15:37:00,-57.95,64.73,64.73,V1282_003
19/11/2014 03:44:00,-59.67,65.37,64.8,V1282_003
19/11/2014 15:43:00,-59.27,65.38,65.38,V1282_003
20/11/2014 03:27:00,-55.49,63.42,64.78,V1282_003
20/11/2014 15:29:00,-55.96,62.99,63.13,V1282_003
21/11/2014 03:43:00,-59.18,64.46,63.36,V1282_003
21/11/2014 15:42:00,-58.9,64.43,64.43,V1282_003
22/11/2014 03:34:00,-56.99,63.37,63.98,V1282_003
22/11/2014 15:29:00,-55.84,63.78,63.66,V1282_003
23/11/2014 03:43:00,-59.18,65.14,64.04,V1282_003
23/11/2014 15:37:00,-57.64,65.6,65.4,V1282_003
24/11/2014 03:28:00,-55.48,64.6,65.22,V1282_003
24/11/2014 15:31:00,-56.07,64.19,64.3,V1282_003
25/11/2014 03:26:00,-54.91,63.55,63.89,V1282_003
25/11/2014 15:32:00,-56.37,62.69,62.93,V1282_003
26/11/2014 03:42:00,-58.71,63.69,62.86,V1282_003
26/11/2014 15:43:00,-58.92,63.45,63.45,V1282_003
27/11/2014 03:39:00,-57.75,62.79,63.15,V1282_003
27/11/2014 15:37:00,-57.46,62.79,62.79,V1282_003
28/11/2014 03:44:00,-59.04,63.42,62.84,V1282_003
28/11/2014 15:43:00,-58.63,63.47,63.47,V1282_003
29/11/2014 03:48:00,-59.96,63.95,63.52,V1282_003
29/11/2014 15:47:00,-59.66,63.94,63.94,V1282_003
30/11/2014 03:35:00,-56.62,62.51,63.52,V1282_003
30/11/2014 15:36:00,-56.83,62.28,62.28,V1282_003
01/12/2014 03:46:00,-59.4,63.36,62.58,V1282_003
01/12/2014 15:47:00,-59.48,63.21,63.21,V1282_003
02/12/2014 03:39:00,-57.31,62.15,62.84,V1282_003
02/12/2014 15:36:00,-56.51,62.4,62.29,V1282_003
03/12/2014 03:43:00,-58.34,63.13,62.59,V1282_003
03/12/2014 15:45:00,-58.79,62.83,62.83,V1282_003
04/12/2014 03:43:00,-58.24,62.52,62.74,V1282_003
04/12/2014 15:34:00,-55.82,63.44,63.13,V1282_003
05/12/2014 03:43:00,-58.14,64.26,63.6,V1282_003
05/12/2014 15:46:00,-58.96,63.86,63.95,V1282_003
06/12/2014 03:40:00,-57.16,63.1,63.59,V1282_003
06/12/2014 15:39:00,-56.98,63.07,63.07,V1282_003
07/12/2014 03:43:00,-57.93,63.4,63.1,V1282_003
07/12/2014 15:49:00,-59.37,62.72,62.82,V1282_003
08/12/2014 03:40:00,-57.07,61.66,62.44,V1282_003
08/12/2014 15:25:00,-53.27,63.19,62.79,V1282_003
09/12/2014 03:28:00,-54.09,63.47,63.28,V1282_003
09/12/2014 15:29:00,-54.28,63.31,63.31,V1282_003
10/12/2014 03:36:00,-55.85,63.85,63.4,V1282_003
10/12/2014 15:42:00,-57.17,63.29,63.39,V1282_003
11/12/2014 03:42:00,-57.11,63.24,63.24,V1282_003
11/12/2014 15:40:00,-56.68,63.33,63.33,V1282_003
12/12/2014 03:57:00,-60.87,64.73,63.65,V1282_003
12/12/2014 15:55:00,-60.19,64.88,64.81,V1282_003
13/12/2014 03:47:00,-58.38,64.29,64.76,V1282_003
13/12/2014 15:42:00,-56.94,64.69,64.61,V1282_003
14/12/2014 03:47:00,-58.13,65.03,64.73,V1282_003
14/12/2014 15:48:00,-58.32,64.92,64.92,V1282_003
15/12/2014 03:44:00,-57.14,64.54,64.85,V1282_003
15/12/2014 15:43:00,-56.95,64.55,64.55,V1282_003
16/12/2014 03:48:00,-58.14,64.9,64.6,V1282_003
16/12/2014 15:56:00,-60.21,64.22,64.38,V1282_003
17/12/2014 03:44:00,-57.02,63.12,63.99,V1282_003
17/12/2014 15:40:00,-55.84,63.5,63.41,V1282_003
18/12/2014 03:47:00,-57.65,64.12,63.61,V1282_003
18/12/2014 15:51:00,-58.71,63.72,63.81,V1282_003
19/12/2014 03:47:00,-57.53,63.32,63.67,V1282_003
19/12/2014 15:45:00,-56.97,63.48,63.39,V1282_003
20/12/2014 03:42:00,-56.15,63.21,63.47,V1282_003
20/12/2014 15:42:00,-55.97,63.24,63.24,V1282_003
21/12/2014 03:42:00,-56.03,63.28,63.28,V1282_003
21/12/2014 15:44:00,-56.34,63.14,63.14,V1282_003
22/12/2014 03:39:00,-55.16,62.72,63.1,V1282_003
22/12/2014 15:43:00,-55.97,62.38,62.48,V1282_003
23/12/2014 03:56:00,-59.28,63.64,62.73,V1282_003
23/12/2014 15:53:00,-58.59,63.86,63.77,V1282_003
24/12/2014 03:51:00,-58.03,63.7,63.87,V1282_003
24/12/2014 15:54:00,-58.47,63.54,63.54,V1282_003
25/12/2014 03:46:00,-56.66,62.92,63.46,V1282_003
25/12/2014 15:50:00,-57.59,62.55,62.65,V1282_003
26/12/2014 03:57:00,-59.28,63.23,62.76,V1282_003
26/12/2014 15:48:00,-56.97,64.03,63.86,V1282_003
27/12/2014 03:39:00,-54.54,63.23,63.84,V1282_003
27/12/2014 15:52:00,-57.85,61.93,62.24,V1282_003
28/12/2014 03:57:00,-58.91,62.42,62.11,V1282_003
28/12/2014 15:56:00,-58.48,62.6,62.6,V1282_003
29/12/2014 03:57:00,-58.91,62.83,62.73,V1282_003
29/12/2014 15:46:00,-55.98,63.91,63.65,V1282_003
30/12/2014 03:42:00,-54.79,63.56,63.91,V1282_003
30/12/2014 15:44:00,-55.23,63.42,63.42,V1282_003
31/12/2014 03:48:00,-56.3,63.86,63.59,V1282_003
31/12/2014 15:54:00,-57.86,63.32,63.5,V1282_003
01/01/2015 03:48:00,-56.18,62.74,63.23,V1282_003
01/01/2015 15:45:00,-55.5,63.04,62.94,V1282_003
02/01/2015 03:44:00,-55.06,62.94,63.04,V1282_003
02/01/2015 15:47:00,-55.88,62.65,62.75,V1282_003
03/01/2015 03:46:00,-55.45,62.55,62.66,V1282_003
03/01/2015 15:50:00,-56.39,62.19,62.3,V1282_003
04/01/2015 03:52:00,-56.95,62.52,62.31,V1282_003
04/01/2015 15:40:00,-53.77,63.81,63.54,V1282_003
05/01/2015 03:40:00,-53.72,63.88,63.88,V1282_003
05/01/2015 15:45:00,-55.04,63.43,63.53,V1282_003
06/01/2015 03:35:00,-52.48,62.48,63.31,V1282_003
06/01/2015 15:38:00,-53.05,62.29,62.4,V1282_003
07/01/2015 03:38:00,-52.87,62.31,62.42,V1282_003
07/01/2015 15:33:00,-51.57,62.93,62.83,V1282_003
08/01/2015 03:31:00,-51.14,62.86,62.96,V1282_003
08/01/2015 15:44:00,-54.34,61.45,61.94,V1282_003
09/01/2015 03:42:00,-53.66,61.23,61.48,V1282_003
09/01/2015 15:42:00,-53.61,61.33,61.33,V1282_003
10/01/2015 03:37:00,-52.31,60.78,61.3,V1282_003
10/01/2015 15:42:00,-53.5,60.19,60.33,V1282_003
11/01/2015 03:50:00,-55.58,61.44,60.65,V1282_003
11/01/2015 15:54:00,-56.53,61.02,61.16,V1282_003
12/01/2015 03:48:00,-55.1,60.38,60.93,V1282_003
12/01/2015 15:48:00,-55.06,60.49,60.49,V1282_003
13/01/2015 03:52:00,-55.76,61.02,60.75,V1282_003
13/01/2015 15:56:00,-56.96,60.44,60.58,V1282_003
14/01/2015 03:59:00,-57.54,60.92,60.63,V1282_003
14/01/2015 15:54:00,-56.24,61.72,61.45,V1282_003
15/01/2015 03:45:00,-54.07,60.67,61.51,V1282_003
15/01/2015 15:48:00,-54.66,60.43,60.58,V1282_003
16/01/2015 03:55:00,-56.36,61.56,60.86,V1282_003
16/01/2015 15:52:00,-55.57,62.1,61.97,V1282_003
17/01/2015 03:59:00,-57.28,63.12,62.49,V1282_003
17/01/2015 16:06:00,-58.86,62.44,62.69,V1282_003
18/01/2015 03:50:00,-54.94,60.37,61.98,V1282_003
18/01/2015 15:53:00,-55.78,59.96,60.12,V1282_003
19/01/2015 03:54:00,-55.99,60.28,60.12,V1282_003
19/01/2015 15:51:00,-55.08,60.98,60.82,V1282_003
20/01/2015 03:53:00,-55.54,61.44,61.29,V1282_003
20/01/2015 15:49:00,-54.63,62.1,61.96,V1282_003
21/01/2015 03:41:00,-52.34,60.91,61.82,V1282_003
21/01/2015 15:47:00,-53.93,60.01,60.35,V1282_003
22/01/2015 03:45:00,-53.52,59.93,60.1,V1282_003
22/01/2015 15:48:00,-54.24,59.57,59.75,V1282_003
23/01/2015 03:47:00,-53.83,59.48,59.66,V1282_003
23/01/2015 15:40:00,-51.92,60.97,60.46,V1282_003
24/01/2015 03:34:00,-50.52,60.21,60.9,V1282_003
24/01/2015 15:40:00,-51.99,59.3,59.68,V1282_003
25/01/2015 03:36:00,-50.96,58.71,59.3,V1282_003
25/01/2015 15:28:00,-49.05,60.34,59.78,V1282_003
26/01/2015 03:48:00,-53.9,63.64,61.66,V1282_003
26/01/2015 15:59:00,-56.75,62.11,62.74,V1282_003
27/01/2015 03:54:00,-55.34,61.39,62.06,V1282_003
27/01/2015 15:53:00,-55.07,61.77,61.77,V1282_003
28/01/2015 03:50:00,-54.42,61.54,61.89,V1282_003
28/01/2015 15:53:00,-55.15,61.22,61.4,V1282_003
29/01/2015 03:56:00,-55.75,61.89,61.53,V1282_003
29/01/2015 16:01:00,-56.97,61.21,61.58,V1282_003
30/01/2015 03:59:00,-56.58,61.15,61.34,V1282_003
30/01/2015 15:58:00,-56.18,61.66,61.48,V1282_003
31/01/2015 03:56:00,-55.54,61.43,61.8,V1282_003
31/01/2015 15:57:00,-55.89,61.38,61.38,V1282_003
01/02/2015 03:59:00,-56.5,62.09,61.72,V1282_003
01/02/2015 15:58:00,-56.23,62.52,62.52,V1282_003
02/02/2015 03:56:00,-55.72,62.4,62.58,V1282_003
02/02/2015 15:42:00,-52.08,65.06,64.28,V1282_003
03/02/2015 03:19:00,-46.31,61.22,64.03,V1282_003
03/02/2015 15:23:00,-47.3,60.63,60.85,V1282_003
04/02/2015 03:25:00,-47.79,61.34,61.12,V1282_003
04/02/2015 15:21:00,-46.78,62.43,62.23,V1282_003
05/02/2015 03:13:00,-44.64,60.9,61.99,V1282_003
05/02/2015 15:15:00,-45.25,60.62,60.85,V1282_003
06/02/2015 03:15:00,-45.12,60.8,60.8,V1282_003
06/02/2015 15:09:00,-43.74,62.31,61.88,V1282_003
07/02/2015 03:06:00,-42.98,61.96,62.39,V1282_003
07/02/2015 15:02:00,-41.97,63.11,62.9,V1282_003
08/02/2015 02:52:00,-39.59,61.3,62.67,V1282_003
08/02/2015 15:00:00,-41.33,59.85,60.63,V1282_003
09/02/2015 02:57:00,-40.7,59.5,60.05,V1282_003
09/02/2015 14:50:00,-39.08,61.54,61.03,V1282_003
10/02/2015 02:38:00,-36.07,58.59,60.58,V1282_003
10/02/2015 14:30:00,-33.95,61.32,60.52,V1282_003
11/02/2015 02:26:00,-32.94,60.6,61.14,V1282_003
11/02/2015 14:25:00,-32.69,61.23,61.23,V1282_003
12/02/2015 02:22:00,-31.94,60.76,61.32,V1282_003
12/02/2015 14:27:00,-33.2,59.67,60.27,V1282_003
13/02/2015 02:24:00,-32.45,59.11,59.75,V1282_003
13/02/2015 14:17:00,-30.7,61.61,60.75,V1282_003
14/02/2015 02:22:00,-32.08,63.46,62.69,V1282_003
14/02/2015 14:27:00,-33.21,62.68,63.21,V1282_003
15/02/2015 02:27:00,-33.34,63.21,63.21,V1282_003
15/02/2015 14:24:00,-32.34,64.62,64.12,V1282_003
16/02/2015 02:13:00,-29.72,62.19,63.87,V1282_003
16/02/2015 14:18:00,-31.11,60.9,61.55,V1282_003
17/02/2015 02:27:00,-33.24,63.91,62.46,V1282_003
17/02/2015 14:24:00,-32.5,65.12,64.87,V1282_003
18/02/2015 02:15:00,-30.26,63.04,64.49,V1282_003
18/02/2015 14:13:00,-29.64,64.23,63.94,V1282_003
19/02/2015 02:09:00,-28.65,63.5,64.11,V1282_003
19/02/2015 14:16:00,-30.54,61.49,62.54,V1282_003
20/02/2015 02:18:00,-31.18,62.87,62.53,V1282_003
20/02/2015 14:20:00,-31.57,62.87,63.21,V1282_003
21/02/2015 02:16:00,-30.58,61.95,62.68,V1282_003
21/02/2015 14:17:00,-30.84,62.11,62.11,V1282_003
22/02/2015 02:14:00,-29.98,61.28,62.09,V1282_003
22/02/2015 14:15:00,-30.5,61.02,61.45,V1282_003
23/02/2015 02:17:00,-31.01,62.45,62.04,V1282_003
23/02/2015 14:19:00,-31.41,62.44,62.85,V1282_003
24/02/2015 02:12:00,-29.67,59.88,61.77,V1282_003
24/02/2015 14:07:00,-28.44,62.84,61.96,V1282_003
25/02/2015 02:10:00,-29.09,64.51,64.11,V1282_003
25/02/2015 14:19:00,-31.61,60.66,62.62,V1282_003
26/02/2015 02:15:00,-30.5,58.89,60.04,V1282_003
26/02/2015 14:11:00,-29.52,61.85,60.78,V1282_003
27/02/2015 02:17:00,-31.17,65.58,63.82,V1282_003
27/02/2015 14:19:00,-31.69,65.46,65.89,V1282_003
28/02/2015 02:13:00,-29.96,62.86,64.86,V1282_003
28/02/2015 14:16:00,-30.98,61.42,62.59,V1282_003
01/03/2015 02:11:00,-29.63,58.62,60.71,V1282_003
01/03/2015 14:17:00,-31.16,54.63,57.25,V1282_003
02/03/2015 02:15:00,-30.81,54.22,55.19,V1282_003
02/03/2015 14:09:00,-29.08,61.18,58.87,V1282_003
03/03/2015 02:13:00,-30.23,65.12,63.9,V1282_003
03/03/2015 14:12:00,-29.88,66.94,66.4,V1282_003
04/03/2015 02:10:00,-29.53,67.13,67.67,V1282_003
04/03/2015 14:14:00,-30.44,66.13,67.34,V1282_003
05/03/2015 02:06:00,-28.59,61.69,64.91,V1282_003
05/03/2015 14:04:00,-28.12,64.65,63.84,V1282_003
06/03/2015 02:03:00,-27.77,64.77,65.57,V1282_003
06/03/2015 14:07:00,-28.92,62.05,64.02,V1282_003
07/03/2015 02:15:00,-30.83,69.75,66.84,V1282_003
07/03/2015 14:14:00,-30.61,71.74,71.74,V1282_003
08/03/2015 02:01:00,-27.51,62.57,69.53,V1282_003
08/03/2015 13:58:00,-26.92,67.3,66.25,V1282_003
09/03/2015 01:57:00,-26.57,67.71,68.75,V1282_003
09/03/2015 14:00:00,-27.23,66.99,68.2,V1282_003
10/03/2015 02:12:00,-30.26,78.27,74.96,V1282_003
10/03/2015 14:20:00,-32.42,75.32,77.93,V1282_003
11/03/2015 02:04:00,-28.57,48.61,69.73,V1282_003
11/03/2015 13:56:00,-26.48,73.96,66.72,V1282_003
12/03/2015 01:53:00,-25.89,74.35,75.92,V1282_003
12/03/2015 13:56:00,-26.55,75.13,77.22,V1282_003
13/03/2015 02:00:00,-27.58,86.72,85.59,V1282_003
13/03/2015 14:08:00,-29.62,90,77.18,V1282_003
14/03/2015 02:01:00,-28.02,79.8,90,V1282_003
14/03/2015 13:57:00,-26.93,90,90,V1282_003
15/03/2015 01:54:00,-26.34,90,90,V1282_003
15/03/2015 13:57:00,-27.13,46.61,90,V1282_003
16/03/2015 01:56:00,-26.79,55.53,90,V1282_003
16/03/2015 14:00:00,-27.82,65.96,59.77,V1282_003
17/03/2015 02:00:00,-27.86,61.77,61.77,V1282_003
17/03/2015 14:01:00,-28.15,60.55,-15.91,V1282_003
18/03/2015 02:08:00,-29.81,90,35.2,V1282_003
18/03/2015 13:54:00,-26.47,90,90,V1282_003
19/03/2015 01:41:00,-23.25,90,90,V1282_003
19/03/2015 13:56:00,-27.17,-54.14,-31.98,V1282_003
20/03/2015 01:59:00,-27.83,-51.48,60.52,V1282_003
20/03/2015 13:50:00,-25.61,5.55,47.07,V1282_003
21/03/2015 01:44:00,-24.15,47.52,-37.63,V1282_003
21/03/2015 13:55:00,-26.94,63.53,-61.05,V1282_003
22/03/2015 01:52:00,-26.1,-71.46,-70.18,V1282_003
22/03/2015 13:46:00,-24.64,57.6,61.03,V1282_003
23/03/2015 01:44:00,-24.3,57.9,56.66,V1282_003
23/03/2015 13:51:00,-25.96,62.83,59.21,V1282_003
24/03/2015 01:50:00,-25.87,62.01,62.01,V1282_003
24/03/2015 13:41:00,-23.54,-75.29,56.53,V1282_003
25/03/2015 01:39:00,-23.32,50.02,50.02,V1282_003
25/03/2015 13:48:00,-25.36,58.03,53.93,V1282_003
26/03/2015 01:44:00,-24.4,60.24,58.65,V1282_003
26/03/2015 13:48:00,-25.44,61.99,-85.51,V1282_003
27/03/2015 01:50:00,-26.1,59.3,60.02,V1282_003
27/03/2015 13:50:00,-26.14,58.32,58.32,V1282_003
28/03/2015 01:45:00,-25.05,60.49,-88.94,V1282_003
28/03/2015 13:48:00,-25.59,60.84,60.23,V1282_003
29/03/2015 01:45:00,-25,61.43,60.87,V1282_003
29/03/2015 13:46:00,-25.16,60.91,60.91,V1282_003
30/03/2015 01:42:00,-24.33,61.96,61.46,V1282_003
30/03/2015 13:39:00,-23.61,59.63,60.71,V1282_003
31/03/2015 01:38:00,-23.4,59.43,59.43,V1282_003
31/03/2015 13:47:00,-25.56,62.81,60.52,V1282_003
01/04/2015 01:47:00,-25.73,61.93,61.93,V1282_003
01/04/2015 13:43:00,-24.76,59.38,60.36,V1282_003
02/04/2015 01:49:00,-26.3,55.3,57.08,V1282_003
02/04/2015 13:58:00,-28.59,59.51,56.94,V1282_003
03/04/2015 01:54:00,-27.75,60.46,60.02,V1282_003
03/04/2015 13:49:00,-26.41,57.23,58.72,V1282_003
04/04/2015 01:50:00,-26.7,56.06,56.06,V1282_003
04/04/2015 13:51:00,-26.86,55.7,55.7,V1282_003
05/04/2015 01:48:00,-26.15,56.63,56.13,V1282_003
05/04/2015 13:57:00,-28.56,60.22,57.7,V1282_003
06/04/2015 01:57:00,-28.59,59.67,59.67,V1282_003
06/04/2015 13:55:00,-28.13,58.32,58.74,V1282_003
07/04/2015 01:48:00,-26.41,60.5,59.39,V1282_003
07/04/2015 13:48:00,-26.45,59.99,59.99,V1282_003
08/04/2015 01:49:00,-26.61,59.31,59.31,V1282_003
08/04/2015 13:56:00,-28.64,61.51,59.88,V1282_003
09/04/2015 01:54:00,-28.05,61.81,61.52,V1282_003
09/04/2015 13:55:00,-28.46,61.81,61.51,V1282_003
10/04/2015 02:06:00,-31,58.09,59.49,V1282_003
10/04/2015 13:59:00,-29.28,54.83,56.48,V1282_003
11/04/2015 01:56:00,-28.69,55.41,54.99,V1282_003
11/04/2015 14:07:00,-31.47,58.97,56.51,V1282_003
12/04/2015 01:57:00,-29.13,61.37,60.24,V1282_003
12/04/2015 13:52:00,-27.79,59.38,60.27,V1282_003
13/04/2015 01:52:00,-27.69,59.12,59.12,V1282_003
13/04/2015 13:54:00,-28.35,59.46,58.86,V1282_003
14/04/2015 01:50:00,-27.38,60.2,59.92,V1282_003
14/04/2015 13:48:00,-26.91,59.25,59.53,V1282_003
15/04/2015 01:47:00,-26.69,59.15,59.15,V1282_003
15/04/2015 13:44:00,-26.1,58.04,58.34,V1282_003
16/04/2015 01:46:00,-26.51,57.2,57.51,V1282_003
16/04/2015 13:47:00,-26.79,57.13,56.82,V1282_003
17/04/2015 01:38:00,-24.56,59.31,58.51,V1282_003
17/04/2015 13:51:00,-27.84,62.01,60.21,V1282_003
18/04/2015 01:53:00,-28.5,61.14,61.36,V1282_003
18/04/2015 13:45:00,-26.28,58.65,60.13,V1282_003
19/04/2015 01:49:00,-27.43,57.08,57.64,V1282_003
19/04/2015 13:44:00,-26.21,55.25,56.16,V1282_003
20/04/2015 01:33:00,-23.48,58.03,56.96,V1282_003
20/04/2015 13:41:00,-25.51,59.64,58.46,V1282_003
21/04/2015 01:40:00,-25.28,59.56,59.56,V1282_003
21/04/2015 13:37:00,-24.68,58.67,59.14,V1282_003
22/04/2015 01:35:00,-24.08,58.94,58.71,V1282_003
22/04/2015 13:36:00,-24.48,58.98,58.75,V1282_003
23/04/2015 01:34:00,-23.88,59.24,59.02,V1282_003
23/04/2015 13:43:00,-26.28,60.87,59.68,V1282_003
24/04/2015 01:43:00,-26.18,60.69,60.69,V1282_003
24/04/2015 13:39:00,-25.33,59.73,60.13,V1282_003
25/04/2015 01:38:00,-25.1,59.66,59.66,V1282_003
25/04/2015 13:42:00,-26,60.06,59.68,V1282_003
26/04/2015 01:42:00,-26.14,59.7,59.7,V1282_003
26/04/2015 13:42:00,-26.16,59.43,59.43,V1282_003
27/04/2015 01:43:00,-26.31,59.07,59.07,V1282_003
27/04/2015 13:45:00,-26.83,59.2,59.01,V1282_003
28/04/2015 01:45:00,-26.85,58.95,58.95,V1282_003
28/04/2015 13:48:00,-27.49,59.17,58.79,V1282_003
29/04/2015 01:44:00,-26.64,59.56,59.38,V1282_003
29/04/2015 13:45:00,-26.78,59.41,59.41,V1282_003
30/04/2015 01:45:00,-26.92,59.07,59.07,V1282_003
30/04/2015 13:44:00,-26.69,58.65,58.84,V1282_003
01/05/2015 01:42:00,-26.2,58.78,58.6,V1282_003
01/05/2015 13:44:00,-26.72,58.9,58.73,V1282_003
02/05/2015 01:47:00,-27.48,58.13,58.32,V1282_003
02/05/2015 13:42:00,-26.25,56.95,57.53,V1282_003
03/05/2015 01:49:00,-27.89,55.37,55.79,V1282_003
03/05/2015 14:03:00,-31.4,57.9,56.18,V1282_003
04/05/2015 01:45:00,-27.04,60.52,59.78,V1282_003
04/05/2015 13:38:00,-25.3,59.26,60.03,V1282_003
05/05/2015 01:44:00,-26.81,58.05,58.39,V1282_003
05/05/2015 13:47:00,-27.57,58.35,58.01,V1282_003
06/05/2015 01:53:00,-29.21,57.01,57.37,V1282_003
06/05/2015 13:56:00,-29.84,57.25,56.89,V1282_003
07/05/2015 01:48:00,-27.72,58.47,57.98,V1282_003
07/05/2015 13:46:00,-27.36,58.03,58.19,V1282_003
08/05/2015 01:50:00,-28.24,57.25,57.42,V1282_003
08/05/2015 13:54:00,-29.5,57.88,57.22,V1282_003
09/05/2015 01:53:00,-29.13,57.93,57.93,V1282_003
09/05/2015 13:59:00,-30.76,58.73,57.98,V1282_003
10/05/2015 01:57:00,-30.14,58.92,58.77,V1282_003
10/05/2015 14:00:00,-30.77,59.09,58.81,V1282_003
11/05/2015 02:05:00,-32.15,58.12,58.41,V1282_003
11/05/2015 14:00:00,-30.9,57.17,57.79,V1282_003
12/05/2015 02:01:00,-31.03,56.91,56.91,V1282_003
12/05/2015 14:13:00,-34.16,58.6,57.29,V1282_003
13/05/2015 02:10:00,-33.41,58.85,58.71,V1282_003
13/05/2015 14:14:00,-34.29,59.14,58.75,V1282_003
14/05/2015 02:14:00,-34.41,58.92,58.92,V1282_003
14/05/2015 14:12:00,-33.91,58.49,58.63,V1282_003
15/05/2015 02:06:00,-32.54,59.05,58.93,V1282_003
15/05/2015 14:06:00,-32.41,58.84,58.84,V1282_003
16/05/2015 02:06:00,-32.54,58.62,58.62,V1282_003
16/05/2015 14:09:00,-33.16,58.79,58.54,V1282_003
17/05/2015 02:04:00,-31.91,59.25,59.13,V1282_003
